Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
TGT,"Target Corp",146.04,-1.51,-1.02%,147.6,148.34,145.31,2769145,09/10/20
TGTX,"Tg Therapeuticscmn",24.97,-0.72,-2.80%,25.73,26.01,24.81,1794003,09/10/20
TH,"Target Hospitality Corp",1.29,-0.03,-2.27%,1.34,1.34,1.26,88773,09/10/20
THC,"Tenet Healthcare Corp",28.93,-0.21,-0.72%,29.3,29.8,28.79,872621,09/10/20
THFF,"First Finl Corp [In]",32.99,-0.22,-0.66%,33.46,33.48,32.96,29406,09/10/20
THG,"The Hanover Insurance Group",95.44,-2.69,-2.74%,97.79,97.92,95.34,242045,09/10/20
THO,"Thor Industries",95.38,1.03,+1.09%,95,96.63,93.88,565525,09/10/20
THR,"Thermon Group Holdings Inc",11.36,-0.77,-6.35%,12.12,12.13,11.28,119533,09/10/20
THRM,"Gentherm Inc",43.08,-1.24,-2.80%,44.44,44.69,42.93,144623,09/10/20
THS,"Treehouse Foods",41.09,-0.11,-0.27%,41.13,41.57,40.89,350487,09/10/20
TIF,"Tiffany & Company",114.36,0.4,+0.35%,114.06,116,113.44,3659416,09/10/20
TILE,"Interface Inc",6.9,0.14,+2.00%,6.75,6.93,6.73,586908,09/10/20
TIPT,"Tiptree Fncl Cl A",5.05,-0.02,-0.39%,5.08,5.2,4.98,49047,09/10/20
TISI,"Team Inc",5.95,-0.19,-3.09%,6.16,6.24,5.95,160619,09/10/20
TITN,"Titan Machinery Inc",12.83,-0.29,-2.21%,13.15,13.22,12.7,66095,09/10/20
TJX,"TJX Companies",54.11,-0.65,-1.19%,55.04,55.57,53.92,9023609,09/10/20
TKR,"Timken Company",55.27,-0.58,-1.04%,56.18,56.44,55.22,655641,09/10/20
TLYS,"Tilly's Inc",7.47,0.13,+1.77%,7.34,7.68,7.33,435076,09/10/20
TMDX,"Transmedics Group Inc",16.81,-0.16,-0.94%,17.11,17.42,16.75,130677,09/10/20
TMHC,"Taylor Morrison Home Corp",23.97,-0.35,-1.44%,24.33,24.68,23.78,744270,09/10/20
TMO,"Thermo Fisher Scientific Inc",419.73,1.41,+0.34%,423.72,429.34,417.91,1531831,09/10/20
TMP,Tompkinstrustco,60.94,-0.76,-1.23%,62.23,62.23,60.94,33292,09/10/20
TMST,"Timken Steel Corp",3.58,-0.07,-1.92%,3.65,3.67,3.56,167836,09/10/20
TMUS,"T-Mobile US",111.72,-1.48,-1.31%,113.11,114.95,111.25,3811122,09/10/20
TNAV,"Telenav Inc",3.94,-0.12,-2.96%,4.07,4.11,3.91,221895,09/10/20
TNC,"Tennant Company",63.66,-1.13,-1.74%,64.63,65.2,63.62,51760,09/10/20
TNDM,"Tandem Diabetes Care",107.36,-1.35,-1.24%,109.1,111.03,107.15,459939,09/10/20
TNET,"Trinet Group Inc",61.82,-0.73,-1.17%,62.83,63.45,61.56,262447,09/10/20
TOL,"Toll Brothers Inc",43.21,-0.07,-0.16%,43.49,44.05,42.91,1563020,09/10/20
TOWN,"Towne Bank",17.26,-0.01,-0.06%,17.33,18.03,17.18,194952,09/10/20
TPB,"Turning Point Brands",30.33,0.35,+1.17%,30,30.76,30,138510,09/10/20
TPC,"Tutor Perini Corp",12.24,0.04,+0.33%,12.35,12.49,12.2,227043,09/10/20
TPCO,"Tribune Publishing Company",11.82,0.03,+0.25%,11.77,12.07,11.74,75210,09/10/20
TPH,"Tri Pointe Homes Inc",17.55,-0.41,-2.28%,18.01,18.2,17.51,1442603,09/10/20
TPIC,"Tpi Composites Inc",28.09,-0.3,-1.06%,28.41,29.23,27.96,208482,09/10/20
TPR,"Tapestry Inc",15.8,1.22,+8.37%,14.71,15.94,14.71,9954202,09/10/20
TPRE,"Third Point Reinsurance Ltd Company",8.25,-0.17,-2.02%,8.42,8.47,8.25,251110,09/10/20
TPTX,"Turning Point Therapeutics Inc",71.76,-0.44,-0.61%,72.3,75.21,71.68,262085,09/10/20
TPX,"Tempur-Pedic International Inc",85.14,0.45,+0.53%,85.27,87.01,84.63,441823,09/10/20
TR,"Tootsie Roll Industries",30.61,-0.61,-1.95%,31.28,31.28,30.59,155022,09/10/20
TRC,"Tejon Ranch Company",13.66,-0.18,-1.30%,13.76,13.82,13.54,115044,09/10/20
TREC,"Trecora Resources",6.22,0.03,+0.48%,6.29,6.29,6.1,25917,09/10/20
TREE,"Lendingtree Inc",303.3,-3.18,-1.04%,308.06,318.66,302.66,133488,09/10/20
TREX,"Trex Company",137.69,-3.52,-2.49%,141.6,141.6,136.73,859605,09/10/20
TRGP,"Targa Resources",14.9,-0.52,-3.37%,15.49,15.73,14.89,2122224,09/10/20
TRHC,"Tabula Rasa Healthcare Inc",43.5,-3.87,-8.17%,47.42,47.6,43.36,518340,09/10/20
TRIP,"Tripadvisor Inc",21.43,0.2,+0.94%,21.45,22.13,21.4,2362307,09/10/20
TRMB,"Trimble Navigation",49.16,-0.95,-1.90%,50.51,50.78,49.04,781851,09/10/20
TRMK,"Trustmark Corp",22.59,-0.19,-0.83%,22.94,23.02,22.4,306495,09/10/20
TRN,"Trinity Industries",19.35,-0.97,-4.77%,20.35,20.41,19.33,846969,09/10/20
TRNO,"Terreno Realty Corp",57.13,-0.59,-1.02%,57.64,57.87,57.09,226236,09/10/20
TRNS,"Transcat Inc",28.48,-0.02,-0.07%,28.25,28.77,28.25,4577,09/10/20
TROW,"T Rowe Price Group",125.64,-3.6,-2.79%,129.11,129.41,125.32,915476,09/10/20
TROX,"Tronox Inc",9.3,0.02,+0.22%,9.3,9.47,9.17,666065,09/10/20
TRS,"Trimas Corp",23.82,-0.78,-3.17%,24.55,24.71,23.66,146789,09/10/20
TRST,"Trustco Bank Corp NY",5.58,-0.11,-1.93%,5.69,5.72,5.56,516270,09/10/20
TRTN,"Triton International Ltd",36.26,0.15,+0.42%,36.21,36.48,36.1,298984,09/10/20
TRTX,"Tpg Re Finance Trust Inc",8.9,-0.04,-0.45%,9,9.1,8.9,453663,09/10/20
TRU,Transunion,84.86,-1.24,-1.44%,86.63,87.92,84.85,1485066,09/10/20
TRUE,"Truecar Inc",4.62,0.05,+1.09%,4.59,4.73,4.59,619137,09/10/20
TRUP,"Trupanion Inc",71.12,0.55,+0.78%,71.16,73.1,70.28,497647,09/10/20
TRV,"The Travelers Companies Inc",111.8,-1.83,-1.61%,113.73,114.95,111.77,941115,09/10/20
TRWH,"Twin River Worldwide Holdings Inc",23.41,0.36,+1.56%,22.96,24.2,22.96,247542,09/10/20
TSBK,"Timberland Bancorp",17.29,-0.06,-0.35%,17.52,17.66,17.29,9198,09/10/20
TSC,"Tristate Capital Hld",14.35,-0.13,-0.90%,14.51,14.61,14.25,170940,09/10/20
TSCO,"Tractor Supply Company",137.8,-3.78,-2.67%,141.58,142.77,137.47,1129102,09/10/20
TSE,"Trinseo S.A.",25.3,-1.02,-3.88%,26.31,26.46,25.28,412409,09/10/20
TSLA,"Tesla Inc",371.34,5.06,+1.38%,386.21,398.99,360.56,83950727,09/10/20
TSN,"Tyson Foods",63.45,2.21,+3.61%,62.06,64.68,61.81,4486295,09/10/20
TT,"Trane Technologies Plc",115.61,-1.46,-1.25%,117.91,118.14,115.28,816277,09/10/20
TTC,"Toro Company",81.69,0.16,+0.20%,82.05,82.07,81.3,803360,09/10/20
TTD,"Trade Desk Inc",427.11,-5.93,-1.37%,441,453.68,425.11,878295,09/10/20
TTEC,"Teletech Hlds",54.51,-0.77,-1.39%,55.77,56.24,54.36,75158,09/10/20
TTEK,"Tetra Tech Inc",89.12,-1.22,-1.35%,90.81,90.98,88.87,194627,09/10/20
TTGT,"Techtarget Inc",39.98,-0.97,-2.37%,41.45,41.5,39.73,257220,09/10/20
TTMI,"TTM Technologies",10.92,0.05,+0.46%,11.18,11.18,10.84,1551915,09/10/20
TTWO,"Take-Two Interacti",154.32,-4.27,-2.69%,158.5,161.36,153.61,1135265,09/10/20
TUP,"Tupperware Corp",24.26,2.07,+9.33%,22.52,24.26,22.11,3258139,09/10/20
TVTY,"Tivity Health",16.14,0.1,+0.62%,16.07,16.79,16.07,646194,09/10/20
TW,"Tradeweb Markets Inc",53.1,-1.73,-3.16%,55,55.38,53.08,648576,09/10/20
TWLO,Twilio,231.17,-1.94,-0.83%,236.59,243.67,229.55,1657065,09/10/20
TWNK,"Hostess Brands Inc",12.3,-0.02,-0.16%,12.35,12.52,12.3,1574786,09/10/20
TWO,"Two Harbors Investments Corp",5.17,-0.09,-1.71%,5.27,5.3,5.17,2651008,09/10/20
TWOU,"2U Inc",37.98,-0.05,-0.13%,38.39,39.63,37.58,1770364,09/10/20
TWST,"Twist Bioscience Corp",63.04,-2.93,-4.44%,66.19,68.44,61.7,448602,09/10/20
TWTR,"Twitter Inc",38.95,-0.61,-1.54%,39.79,40.4,38.82,10252871,09/10/20
TXG,"10X Genomics Inc",113.51,0.51,+0.45%,114,115.53,112.5,688569,09/10/20
TXMD,"Therapeuticsmd Inc",1.34,0,0.00%,1.37,1.41,1.34,1710329,09/10/20
TXN,"Texas Instruments",137.19,-2.49,-1.78%,139.42,141.25,136.22,3978090,09/10/20
TXRH,"Texas Roadhouse Inc",63.3,-1.47,-2.27%,64.96,66.13,63.22,842858,09/10/20
TXT,"Textron Inc",38.52,-0.01,-0.03%,38.55,39.2,38.48,1100372,09/10/20
TYL,"Tyler Technologies",326.4,-3.23,-0.98%,332.95,334.64,325.01,238165,09/10/20
TYME,"Tyme Technologies",1.01,0,0.00%,1.03,1.04,1,252960,09/10/20
UA,"Under Armour Inc Cl C",9.48,0.12,+1.28%,9.4,9.61,9.36,6233800,09/10/20
UAA,"Under Armour",10.74,0.15,+1.42%,10.66,10.85,10.6,9499941,09/10/20
UAL,"United Airlines Holdings Inc",36.45,0.42,+1.17%,36.35,37.33,36.18,24845926,09/10/20
UBA,"Urstadt Biddle Properties Inc",9.49,-0.47,-4.72%,9.9,9.91,9.45,535785,09/10/20
UBER,"Uber Technologies Inc",35.98,0.97,+2.77%,35.2,36.78,35.19,35423980,09/10/20
UBFO,"United Security Bcsh",6.03,-0.1,-1.63%,6.17,6.21,6.03,12423,09/10/20
UBSI,"United Bkshs Inc",24.63,-0.81,-3.18%,25.21,25.33,24.51,395650,09/10/20
UBX,"Unity Biotechnology Inc",3.02,-0.14,-4.43%,3.2,3.22,2.96,1163493,09/10/20
UCBI,"United Comm Banks",17.37,-0.32,-1.81%,17.72,17.94,17.34,384701,09/10/20
UCTT,"Ultra Clean Holdings",19.58,0.25,+1.29%,20.02,20.3,19.41,983722,09/10/20
UDR,"United Dominion Realty Trust",34.2,-0.25,-0.73%,34.57,34.75,33.89,2426874,09/10/20
UE,"Urban Edge Properties",10.53,-0.4,-3.66%,10.9,11.31,10.48,952618,09/10/20
UEC,"Uranium Energy",1.04,-0.03,-2.80%,1.08,1.0838,1.04,446126,09/10/20
UEIC,"Universal Elect IN",39.31,-0.69,-1.72%,40.39,41,37.14,88711,09/10/20
UFCS,"United Fire Group",23.32,-0.48,-2.02%,24.34,24.34,23.26,60969,09/10/20
UFI,"Unifi Inc",12.26,0.27,+2.25%,11.99,12.32,11.82,181391,09/10/20
UFPI,"Universal Forest Prd",56.09,-1.09,-1.91%,57.13,57.6,56.04,310715,09/10/20
UFPT,"U F P Tech Inc",40.8,0.18,+0.44%,40.9,41.19,40.63,28193,09/10/20
UFS,"Domtar Corp",26.16,-0.66,-2.46%,26.93,27.1,26.06,761950,09/10/20
UGI,"Ugi Corp",32.89,-0.65,-1.94%,33.62,33.62,32.87,630142,09/10/20
UHAL,"A M E R C O",372.51,-5.11,-1.35%,378.2,379.22,366.69,72397,09/10/20
UHS,"Universal Health Services",112.88,1.66,+1.49%,112.08,114.17,111.69,672270,09/10/20
UHT,"Universal Health Realty Income Trust",65.64,-0.94,-1.41%,66.39,67.66,65.1,58558,09/10/20
UI,"Ubiquiti Networks",152.57,-9.29,-5.74%,161.92,162.85,151.65,228563,09/10/20
UIHC,"United Insurance Hld",7.72,0.22,+2.93%,7.54,7.82,7.47,90840,09/10/20
UIS,"Unisys Corp",11.45,-0.23,-1.97%,11.82,11.9,11.36,402978,09/10/20
ULH,"Universal Logis Hld",21.9,-0.12,-0.54%,22.14,22.2,21.58,75587,09/10/20
ULTA,"Ulta Beauty Inc",232.1,-3.3,-1.40%,239.27,242.9,231.59,897198,09/10/20
UMBF,"Ump Financial Corp",51.31,-0.97,-1.86%,52.5,52.61,51.24,149836,09/10/20
UMH,"Umh Properties",13.88,-0.38,-2.66%,14.24,14.29,13.88,97185,09/10/20
UMPQ,"Umpqua Holdings Corp",11.28,-0.06,-0.53%,11.37,11.41,11.22,2354386,09/10/20
UNF,"Unifirst Corp",190.97,-2.45,-1.27%,192.36,193.74,190.73,50766,09/10/20
UNFI,"United Nat Foods",17.6,-0.54,-2.98%,18.36,18.66,17.59,497989,09/10/20
UNH,"Unitedhealth Group Inc",304.6,-7.42,-2.38%,312.73,314.44,303.72,2413539,09/10/20
UNIT,"Uniti Group Inc",9.01,-0.35,-3.79%,9.47,9.48,8.96,1363515,09/10/20
UNM,"Unumprovident Corp",18.34,-0.36,-1.93%,18.81,19.29,18.32,3728014,09/10/20
UNP,"Union Pacific Corp",193.08,0.22,+0.11%,193.79,194.64,192.04,2078955,09/10/20
UNTY,"Unity Bancorp Inc",12.29,-0.4,-3.15%,12.57,12.74,12.2,48753,09/10/20
UNVR,"Univar Inc",17.09,-0.08,-0.47%,17.22,17.53,17.07,1397241,09/10/20
UPLD,"Upland Software Inc",35.58,0.26,+0.74%,35.7,37.06,35.53,222643,09/10/20
UPS,"United Parcel Service",157.89,-1.91,-1.20%,160.99,161.26,157.08,2449432,09/10/20
UPWK,"Upwork Inc",15.01,-0.05,-0.30%,15.1,15.7,14.92,2431080,09/10/20
URBN,"Urban Outfitters Inc",23.31,-1.49,-6.01%,25.15,25.42,23.06,3721855,09/10/20
URGN,"Urogen Pharma Ltd",21,-0.38,-1.78%,21.44,22.35,21,121742,09/10/20
URI,"United Rentals",171.96,-3.93,-2.23%,176.9,177.14,171.4,798909,09/10/20
USB,"U.S. Bancorp",35.78,-0.75,-2.05%,36.74,37.18,35.74,7350612,09/10/20
USCR,"U S Concrete Inc",27.12,-0.12,-0.44%,27.49,27.74,26.92,180815,09/10/20
USFD,"US Foods Holding",23.9,0.06,+0.25%,23.83,24.45,23.78,2624169,09/10/20
USLM,"U S Lime & Mineral",90.16,-0.53,-0.58%,90.16,90.16,90.16,980,09/10/20
USM,"United States Cellular Corp",34.65,-0.42,-1.20%,35.28,35.65,34.63,146972,09/10/20
USNA,"Usana Health Sciences Inc",77.71,0.47,+0.61%,77.31,80.12,77.29,105204,09/10/20
USPH,"U.S. Physical Therapy",91.25,-1.85,-1.99%,93.83,93.83,90.82,55338,09/10/20
USX,"U.S. Xpress Enterprises Inc Cl A",9.1,-0.42,-4.41%,9.53,9.75,8.97,376896,09/10/20
UTHR,"United Therapeutic",102.44,-1.46,-1.41%,103.79,104.6,102.31,337615,09/10/20
UTL,"Unitil Corp",39.76,-0.71,-1.75%,40.26,40.26,39.43,54938,09/10/20
UTMD,"Utah Medical Prod",79.12,-1.26,-1.57%,79.24,81.52,78.65,10850,09/10/20
UUUU,"Energy Fuels Inc",1.71,-0.08,-4.47%,1.8,1.81,1.69,1067547,09/10/20
UVE,"Universal Insurance Holdings Inc",17.33,-0.8,-4.41%,18.09,18.16,17.31,357396,09/10/20
UVSP,"Univest Corp of Penn",15.19,-0.18,-1.17%,15.48,15.57,15.1,67243,09/10/20
UVV,"Universal Corp",43.06,-0.76,-1.73%,44,44,42.65,145665,09/10/20
V,"Visa Inc",201.54,-2.52,-1.23%,204.86,207,200.45,7228460,09/10/20
VAC,"Marriot Vacations Worldwide Cor",96.64,-1.25,-1.28%,98.95,100.98,96.56,346977,09/10/20
VALU,"Value Line Inc",24.71,-0.65,-2.56%,25,26.41,24.5,1576,09/10/20
VAPO,"Vapotherm Inc",27.15,0.35,+1.31%,27.34,27.97,26.83,362031,09/10/20
VAR,"Varian Medical Systems",172.96,-0.24,-0.14%,173.34,173.6,172.89,1566866,09/10/20
VBIV,"Vbi Vaccines Inc CS",3.1,-0.03,-0.96%,3.12,3.24,3.08,5750479,09/10/20
VBTX,"Veritex Holdings",17.92,-0.23,-1.27%,18.14,18.34,17.83,444961,09/10/20
VC,"Visteon Corp",75.54,-1.92,-2.48%,78.16,79.14,75.42,256328,09/10/20
VCEL,"Vericel Corproation",16.9,0.58,+3.55%,16.29,17.53,16.19,495049,09/10/20
VCRA,"Vocera Communications Inc",26.46,-0.62,-2.29%,27.03,27.35,26.44,185822,09/10/20
VCYT,"Veracyte Inc",30.24,-0.5,-1.63%,31.05,32.06,30.04,502807,09/10/20
VEC,"Vectrus Inc",39.51,-0.37,-0.93%,39.76,39.76,38.58,127342,09/10/20
VECO,"Veeco Instrument",10.76,-0.23,-2.09%,11.12,11.16,10.67,331046,09/10/20
VEEV,"Veeva Systems Inc",267.59,-3.34,-1.23%,273,278.72,266.4,667432,09/10/20
VER,"Vereit Inc",6.9,-0.06,-0.86%,6.95,7.03,6.87,6136959,09/10/20
VERI,"Veritone Inc",7.3,-0.49,-6.29%,7.88,7.89,7.17,666062,09/10/20
VFC,"V.F. Corp",68.39,0.39,+0.57%,68.65,69.67,67.87,2004160,09/10/20
VG,"Vonage Holdings",10.13,-0.22,-2.13%,10.38,10.63,10.11,2047444,09/10/20
VGR,"Vector Group Ltd",10.31,-0.09,-0.87%,10.46,10.51,10.31,683090,09/10/20
VHC,"Virnetx Holding Corp",5.25,0.2,+3.96%,5.13,5.29,5.04,1221496,09/10/20
VIAC,"Viacomcbs Inc. Cl B",29.3,0.59,+2.06%,28.82,29.6,28.74,9832604,09/10/20
VIACA,"Viacomcbs Inc. Cl A",32.07,0.86,+2.76%,31.28,32.19,31.28,75325,09/10/20
VIAV,"Viavi Solutions",11.4,-0.35,-2.98%,11.75,11.94,11.4,2137862,09/10/20
VICI,"Vici Properties Inc",23.75,-0.02,-0.08%,23.73,24.4,23.68,3738357,09/10/20
VICR,"Vicor Cp",82.15,-2.35,-2.78%,84.78,85.75,82.13,201672,09/10/20
VIE,"Viela Bio Inc",31.86,-1.34,-4.04%,33.54,33.99,31.71,121455,09/10/20
VIR,"Vir Biotechnology Inc",28.28,-1.89,-6.26%,30.17,31.63,27.16,1605211,09/10/20
VIRT,"Virtu Financial Cm A",27.33,-0.41,-1.48%,27.8,28.4,27.25,1676795,09/10/20
VIVO,"Meridian Bioscience",14.54,-0.01,-0.07%,14.66,14.79,14.46,611593,09/10/20
VKTX,"Viking Thera",5.91,-0.13,-2.15%,6.09,6.27,5.89,1326482,09/10/20
VLGEA,"Village Super Mkt",25.37,-0.02,-0.08%,25.35,25.47,24.99,28161,09/10/20
VLO,"Valero Energy Corp",45.63,-2.12,-4.44%,47.87,48.06,45.38,4844481,09/10/20
VLY,"Valley National Bancorp",7.27,-0.13,-1.76%,7.46,7.46,7.26,1515325,09/10/20
VMC,"Vulcan Materials Company",123.33,1.67,+1.37%,122.26,124.76,121.68,583180,09/10/20
VMD,"Viemed Healthcare Inc",8.91,-0.52,-5.46%,9.45,9.62,8.61,354795,09/10/20
VMI,"Valmont Industries",120.06,-1.46,-1.20%,121.61,121.93,118.25,118059,09/10/20
VMW,"Vmware Inc",139.82,-0.31,-0.22%,140.69,143.03,138.77,1009559,09/10/20
VNDA,"Vanda Pharmaceuticals",9.55,-0.44,-4.40%,9.96,10.09,9.34,813060,09/10/20
VNO,"Vornado Realty Trust",33.7,-1,-2.88%,34.56,34.98,33.65,1669059,09/10/20
VOYA,"VOYA Financial Inc",48.22,-0.84,-1.71%,49.33,49.74,48.15,1663150,09/10/20
VPG,"Vishay Precision Group",23.76,-0.29,-1.21%,24.25,24.39,23.76,57143,09/10/20
VRA,"Vera Bradley",7.68,-0.09,-1.16%,7.58,7.97,7.56,561903,09/10/20
VRAY,"Viewray Inc",2.96,0.11,+3.86%,2.88,3,2.85,663725,09/10/20
VRCA,"Verrica Pharmaceuticals Inc",8.76,0,0.00%,8.74,8.98,8.62,120189,09/10/20
VREX,"Varex Imaging Corp",10.57,-0.11,-1.03%,10.77,10.85,10.53,304494,09/10/20
VRNS,"Varonis Systems Inc",111.75,-1.06,-0.94%,114.06,117.08,111.26,150972,09/10/20
VRNT,"Verint Systems Inc",51.37,3.06,+6.33%,53.79,54.34,51.08,1596636,09/10/20
VRRM,"Verra Mobility Corp",10.39,0.33,+3.28%,10.07,10.47,10.07,992966,09/10/20
VRS,"Verso Corp",12.9,0.02,+0.16%,13.07,13.16,12.88,238727,09/10/20
VRSK,"Verisk Analytics Inc",181.5,-1.46,-0.80%,182.8,184.65,180.47,659196,09/10/20
VRSN,"Verisign Inc",198,-2.33,-1.16%,200.19,200.86,195,830296,09/10/20
VRT,"Vertiv Holdings Llc.",16.91,0.06,+0.36%,17.09,17.46,16.8,2899767,09/10/20
VRTS,"Virtus Inv Partners",132.47,-2.55,-1.89%,136.39,137.2,131.84,49771,09/10/20
VRTU,"Virtusa Corp",50.42,9.92,+24.49%,50.48,50.5,50,5594454,09/10/20
VRTV,"Veritiv Corp",14.04,-0.93,-6.21%,15.01,15.02,13.87,132267,09/10/20
VRTX,"Vertex Pharmaceutic",255.65,-7.39,-2.81%,262.95,263.58,253.97,1229574,09/10/20
VSAT,"Viasat Inc",35.31,-1.83,-4.93%,37.15,37.73,35.16,607188,09/10/20
VSEC,"V S E Cp",28.04,-0.78,-2.71%,28.91,29.1,28.04,8354,09/10/20
VSH,"Vishay Intertechnology",15.37,-0.37,-2.35%,15.79,15.88,15.34,653069,09/10/20
VSLR,"Vivint Solar Inc",30.69,0.48,+1.59%,30.04,31.44,29.82,2279325,09/10/20
VST,"Vistra Energy Corp",18.09,-0.33,-1.79%,18.38,18.42,18.08,1860401,09/10/20
VSTM,"Verastem Inc",1.21,0.03,+2.54%,1.19,1.29,1.19,3628014,09/10/20
VSTO,"Vista Outdoor Inc",18.21,0.12,+0.66%,18.25,18.52,17.86,553213,09/10/20
VTOL,"Bristow Group Inc.",23.94,1.57,+7.02%,22.07,24.04,21.97,392167,09/10/20
VTR,"Ventas Inc",43.62,-0.62,-1.40%,44.09,44.85,43.59,2511381,09/10/20
VVI,"Viad Corp",21.82,-0.58,-2.59%,22.5,22.83,21.8,200364,09/10/20
VVNT,"Vivint Smart Home Inc.",17.66,-0.63,-3.44%,18.16,18.6,17.34,458331,09/10/20
VVV,"Valvoline Inc",20.38,0.12,+0.59%,20.51,20.58,20.13,1513754,09/10/20
VXRT,"Vaxart Inc",4.78,-0.17,-3.43%,5.03,5.13,4.72,7278276,09/10/20
VYGR,"Voyager Therapeut",10.18,-0.25,-2.40%,10.47,10.68,10.18,225029,09/10/20
VZ,"Verizon Communications Inc",59.53,-0.51,-0.85%,60.23,60.25,59.41,15783144,09/10/20
W,"Wayfair Inc",264.61,6.3,+2.44%,272.6,296.86,261.69,4909996,09/10/20
WAB,"Wabtec Corp",67.28,-1.11,-1.62%,68.63,68.97,67.09,792936,09/10/20
WABC,"Westamerica Bancorp",57.41,-0.75,-1.29%,58.58,58.58,57.4,72494,09/10/20
WAFD,"Washington Federal",22.45,-0.27,-1.19%,22.75,22.94,22.42,289632,09/10/20
WAL,"Western Alliance Bancorp",34.06,-0.57,-1.65%,34.95,35.34,34.03,470988,09/10/20
WASH,"Washington TR Bncorp",33.17,-0.08,-0.24%,34.12,34.72,33.04,70420,09/10/20
WAT,"Waters Corp",204.03,-2.21,-1.07%,207.65,208.23,203.45,423459,09/10/20
WBA,"Walgreens Boots Alliance",34.67,-0.68,-1.92%,35.7,35.7,34.51,7862296,09/10/20
WBS,"Webster Financial Corp",26.78,-0.49,-1.80%,27.33,27.9,26.76,517837,09/10/20
WBT,"Welbilt Inc",7,-0.12,-1.69%,7.17,7.17,6.86,3005291,09/10/20
WCC,"Wesco International",44.51,-1.43,-3.11%,45.97,46.2,44.46,437058,09/10/20
WD,"Walker & Dunlop",53.48,-1.76,-3.19%,55.39,55.68,53.41,146365,09/10/20
WDAY,"Workday Inc",207.31,-3.44,-1.63%,211.11,216.33,205.38,1841488,09/10/20
WDC,"Western Digital Cp",36.25,-0.3,-0.82%,36.8,37.19,36.04,5172867,09/10/20
WDFC,"W D 40 Company",199.06,-1.94,-0.97%,200.51,202.99,198.99,51972,09/10/20
WDR,"Waddell & Reed Financial",15.19,-0.47,-3.00%,15.68,15.7,15.19,774443,09/10/20
WEC,"Wisconsin Energy Corp",95.97,-1.8,-1.84%,97.25,97.67,95.86,1233302,09/10/20
WELL,"Welltower Inc",59.86,-1.03,-1.69%,60.33,61.36,59.83,1755117,09/10/20
WEN,"Wendys Company",21.85,-0.65,-2.87%,22.55,23.04,21.84,2787850,09/10/20
WERN,"Werner Enterprise",46.19,-0.38,-0.82%,46.74,46.93,45.8,782790,09/10/20
WETF,"Wisdomtree Invstmnts",3.37,-0.16,-4.53%,3.54,3.58,3.36,993772,09/10/20
WEX,"Wex Inc",151.18,-2.65,-1.72%,155,157.99,150.54,248444,09/10/20
WEYS,"Weyco Gp Inc",17.42,-0.18,-1.02%,17.7,17.75,17.42,22078,09/10/20
WFC,"Wells Fargo & Company",23.95,0.11,+0.46%,24.03,24.67,23.86,54120566,09/10/20
WGO,"Winnebago Industries",52.4,0.32,+0.61%,52.54,53.18,52,341031,09/10/20
WH,"Wyndham Hotels & Resorts Inc",52.67,0.28,+0.53%,52.62,53.68,52.47,791482,09/10/20
WHD,"Cactus Inc Cl A",19.51,-1.08,-5.25%,20.56,20.56,19.35,350879,09/10/20
WHG,"Westwood Holdings Group Inc",11.25,-0.24,-2.09%,11.63,11.71,11.12,26330,09/10/20
WHR,"Whirlpool Corp",169.46,-2.36,-1.37%,173.14,175.27,169.15,671575,09/10/20
WIFI,"Boingo Wireless Inc",12.69,-0.45,-3.42%,13.17,13.44,12.68,163410,09/10/20
WINA,"Winmark Corp",153.76,-2.72,-1.74%,157.41,158,151.27,14062,09/10/20
WING,"Wingstop Inc",134.68,2.69,+2.04%,133.66,140.75,133.01,881274,09/10/20
WIRE,"Encore Wire Cp",48.74,-0.54,-1.10%,49.23,49.38,48.57,74847,09/10/20
WK,"Workiva Llc",55.06,-0.55,-0.99%,56.19,57.1,54.63,210676,09/10/20
WKHS,"Workhorse Grp",22.39,-1.23,-5.21%,24.05,24.49,22.11,29460918,09/10/20
WLDN,"Willdan Group Inc",28.35,-0.16,-0.56%,28.33,29.12,28.21,32739,09/10/20
WLFC,"Willis Lease Fin C",20.5,0.35,+1.74%,20.57,20.57,20.16,5216,09/10/20
WLK,"Westlake Chemical Corp",62.08,-0.35,-0.56%,62.62,62.92,61.78,516531,09/10/20
WLL,"Whiting Petroleum Corp",21.15,-0.84,-3.82%,21.52,22.1,20.88,980006,09/10/20
WLTW,"Willis Towers WT",207.27,-1.92,-0.92%,209.79,211.93,207.27,480425,09/10/20
WM,"Waste Management",111.68,-0.88,-0.78%,112.82,112.93,111.35,1122181,09/10/20
WMB,"Williams Companies",20.18,-0.84,-4.00%,20.64,20.67,20.17,8109714,09/10/20
WMC,"Western Asset Mortgage Capital",2.05,-0.04,-1.91%,2.07,2.11,2.04,685385,09/10/20
WMGI,"Wright Med Grp NV",30.27,-0.03,-0.10%,30.3,30.39,30.27,893479,09/10/20
WMK,"Weis Markets",47.77,0.34,+0.72%,47.47,47.88,46.88,80722,09/10/20
WMS,"Advanced Drainage Systems Inc",56.61,-0.19,-0.33%,57.1,57.77,56.56,282508,09/10/20
WMT,"Wal-Mart Stores",136.81,-3.08,-2.20%,140.06,140.54,136.59,11206576,09/10/20
WNC,"Wabash National Corp",11.27,-0.67,-5.61%,12,12,11.27,420215,09/10/20
